,Power [kW],Temperature [C],Relative Humidity (%),Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rain [mm/h],Rain Day,Holiday,Power-1,Power-2,Month,Hour,Week Day,Weekend,HDH,logtemp,WeekDay^2,Sin_hour
2018-06-28 20:00:00,171.0360914,18.717499999999998,61.7725,0.0,0.0,1013.0,71.28916666666667,0.0,0.0,0,203.528035,273.0740504,6,20,4,0,0.0,2.9294589151227033,16,-3.6867239778193617
2018-06-28 21:00:00,155.7826087,17.654166666666665,66.98,0.0,0.0,1013.0,2.158916666666667,0.0,0.0,0,171.0360914,203.528035,6,21,4,0,0.0,2.870971827284568,16,-5.966978646412833
2018-06-28 22:00:00,149.5909581,16.97,69.66916666666667,0.0,0.0,1013.5833333333334,1.6840833333333334,0.0,0.0,0,155.7826087,171.0360914,6,22,4,0,0.0,2.831447079246135,16,-7.840593581151714
2018-06-28 23:00:00,147.4706318,16.500833333333333,70.57416666666667,0.0,0.0,1013.3333333333334,1.7349166666666667,0.0,0.0,0,149.5909581,155.7826087,6,23,4,0,0.0,2.803410884681703,16,-9.179885020528637
2018-06-29 00:00:00,138.3931459,16.099999999999998,71.9,0.0,0.0,1013.0,1.5505000000000002,0.0,0.0,0,147.4706318,149.5909581,6,0,5,0,0.0,2.7788192719904172,25,-9.893582466233818
2018-06-29 01:00:00,125.9437933,16.00583333333333,72.075,0.0,0.0,1012.9166666666666,1.6335833333333332,0.0,0.0,0,138.3931459,147.4706318,6,1,5,0,0.0,2.77295323912876,25,-9.933048616783237
2018-06-29 02:00:00,125.4317995,15.762500000000001,72.48333333333333,0.0,0.0,1012.0,1.6956666666666667,0.0,0.0,0,125.9437933,138.3931459,6,2,5,0,0.23749999999999893,2.757633701291038,25,-9.29559391923785
2018-06-29 03:00:00,122.8773666,15.545833333333334,73.73333333333333,0.0,0.0,1011.5833333333334,1.6728333333333334,0.0,0.0,0,125.4317995,125.9437933,6,3,5,0,0.4541666666666657,2.7437926498791665,25,-8.024659857791685
2018-06-29 04:00:00,117.2347444,15.353333333333333,74.96666666666667,0.0,0.0,1011.0,1.8874166666666667,0.0,0.0,0,122.8773666,125.4317995,6,4,5,0,0.6466666666666665,2.7313326057244294,25,-6.2068584884144515
2018-06-29 05:00:00,122.7362915,15.465833333333334,73.66666666666667,0.0,0.0,1011.0,1.4880833333333332,0.0,0.0,0,117.2347444,122.8773666,6,5,5,0,0.5341666666666658,2.738633289802213,25,-3.9660699703704005
2018-06-29 06:00:00,130.9243743,15.707500000000001,71.595,0.0,0.0,1011.0,24.873,0.0,0.0,0,122.7362915,117.2347444,6,6,5,0,0.29249999999999865,2.754138305294965,25,-1.455000338086136
2018-06-29 07:00:00,202.6149603,16.430833333333332,68.5775,0.0,0.0,1011.0,165.89166666666668,0.0,0.0,0,130.9243743,122.7362915,6,7,5,0,0.0,2.799159650990176,25,1.1552251627369516
2018-06-29 08:00:00,239.736038,17.37,64.715,0.0,0.0,1011.0,359.5416666666667,0.0,0.0,0,202.6149603,130.9243743,6,8,5,0,0.0,2.854744580253014,25,3.686723977819363
2018-06-29 09:00:00,296.3067713,18.06,62.009166666666665,0.0,0.0,1010.8333333333334,390.7916666666667,0.0,0.0,0,239.736038,202.6149603,6,9,5,0,0.0,2.8936995479888394,25,5.966978646412833
2018-06-29 10:00:00,311.5142471,18.929166666666667,58.056666666666665,0.0,0.0,1010.5833333333334,409.31666666666666,0.0,0.0,0,296.3067713,239.736038,6,10,5,0,0.0,2.940703942417412,25,7.8405935811517145
2018-06-29 11:00:00,330.6512085,20.044999999999998,53.267500000000005,0.0,0.0,1010.0,461.3,0.0,0.0,0,311.5142471,296.3067713,6,11,5,0,0.0,2.99797974609447,25,9.17988502052864
2018-06-29 12:00:00,327.4467611,20.4975,51.45166666666666,0.0,0.0,1010.0,513.9666666666667,0.0,0.0,0,330.6512085,311.5142471,6,12,5,0,0.0,3.0203029274881956,25,9.893582466233818
2018-06-29 13:00:00,326.1893028,21.05,50.63666666666666,0.0,0.0,1010.0,425.575,0.0,0.0,0,327.4467611,330.6512085,6,13,5,0,0.0,3.0469005601283903,25,9.933048616783237
2018-06-29 14:00:00,325.287873,20.56,53.09583333333333,0.0,0.0,1009.0,238.1,0.0,0.0,0,326.1893028,327.4467611,6,14,5,0,0.0,3.0233474405869645,25,9.295593919237854
2018-06-29 15:00:00,336.0437517,19.68,56.62833333333333,0.0,0.0,1009.0,242.375,0.0,0.0,0,325.287873,326.1893028,6,15,5,0,0.0,2.9796028916241073,25,8.024659857791692
2018-06-29 16:00:00,324.6061691,18.920833333333334,62.2125,0.0,0.0,1010.0,92.87916666666666,0.008333333333333333,0.008333333333333333,0,336.0437517,325.287873,6,16,5,0,0.0,2.94026360775596,25,6.206858488414452
2018-06-29 17:00:00,312.8096945,16.948333333333334,72.39666666666666,0.0,0.0,1009.5833333333334,40.836666666666666,0.7166666666666667,0.7250000000000001,0,324.6061691,336.0437517,6,17,5,0,0.0,2.830169500574991,25,3.96606997037041
2018-06-29 18:00:00,279.2002223,16.878333333333334,72.3,0.0,0.0,1009.0,116.135,0.43333333333333335,1.1416666666666668,0,312.8096945,324.6061691,6,18,5,0,0.0,2.8260307481161386,25,1.455000338086137
2018-06-29 19:00:00,216.0392392,17.5025,67.70416666666667,0.0,0.0,1008.3333333333334,71.34666666666666,0.05833333333333334,1.2,0,279.2002223,312.8096945,6,19,5,0,0.0,2.8623437278692156,25,-1.1552251627369503
2018-06-29 20:00:00,185.6023341,16.984166666666667,71.255,0.0,0.0,1008.75,10.11725,0.08333333333333333,1.2833333333333332,0,216.0392392,279.2002223,6,20,5,0,0.0,2.832281537510288,25,-3.6867239778193617
2018-06-29 21:00:00,154.8918693,16.194166666666664,77.15833333333333,0.0,0.0,1009.0,1.1098333333333332,1.2416666666666665,2.516666666666667,0,185.6023341,216.0392392,6,21,5,0,0.0,2.7846510950886114,25,-5.966978646412833
2018-06-29 22:00:00,139.8997287,16.234166666666667,77.2,0.0,0.0,1009.25,1.0866666666666667,0.10000000000000002,2.6,0,154.8918693,185.6023341,6,22,5,0,0.0,2.7871180748051123,25,-7.840593581151714
2018-06-29 23:00:00,137.5976656,16.283333333333335,76.28333333333333,0.0,0.0,1009.75,1.6059999999999999,0.0,2.6,0,139.8997287,154.8918693,6,23,5,0,0.0,2.7901420898206823,25,-9.179885020528637
2018-06-30 00:00:00,127.9446162,16.498333333333335,73.75833333333334,0.0,0.0,1009.0,1.3843333333333332,0.0,0.0,0,137.5976656,139.8997287,6,0,6,1,0.0,2.8032593657036613,36,-9.893582466233818
2018-06-30 01:00:00,125.8273443,16.660833333333333,70.74416666666667,0.0,0.0,1009.0,1.52975,0.0,0.0,0,127.9446162,137.5976656,6,1,6,1,0.0,2.813060655495741,36,-9.933048616783237
2018-06-30 02:00:00,123.1665801,16.543333333333333,72.92916666666666,0.0,0.0,1009.0,2.5517499999999997,0.0,0.0,0,125.8273443,127.9446162,6,2,6,1,0.0,2.8059832009312395,36,-9.29559391923785
2018-06-30 03:00:00,123.1364179,16.3325,76.77499999999999,0.0,0.0,1008.8333333333334,1.5966666666666667,0.0,0.0,0,123.1665801,125.8273443,6,3,6,1,0.0,2.793156987732768,36,-8.024659857791685
2018-06-30 04:00:00,123.5212723,16.14,79.80833333333334,0.0,0.0,1008.8333333333334,1.57825,0.0,0.0,0,123.1364179,123.1665801,6,4,6,1,0.0,2.7813006628418027,36,-6.2068584884144515
2018-06-30 05:00:00,118.9537989,16.113333333333333,79.20833333333333,0.0,0.0,1008.25,1.8319999999999999,0.0,0.0,0,123.5212723,123.1364179,6,5,6,1,0.0,2.7796470866072274,36,-3.9660699703704005
2018-06-30 06:00:00,116.1208429,16.111666666666668,77.21666666666667,0.0,0.0,1008.0,32.791583333333335,0.0,0.0,0,118.9537989,123.5212723,6,6,6,1,0.0,2.779543647248459,36,-1.455000338086136
2018-06-30 07:00:00,128.7421964,16.690833333333334,73.575,0.0,0.0,1008.0,103.73166666666667,0.0,0.0,0,116.1208429,118.9537989,6,7,6,1,0.0,2.814859666525141,36,1.1552251627369516
2018-06-30 08:00:00,141.5183698,17.109166666666667,71.07166666666667,0.0,0.0,1008.6666666666666,161.79166666666666,0.0,0.0,0,128.7421964,116.1208429,6,8,6,1,0.0,2.8396143822566726,36,3.686723977819363
2018-06-30 09:00:00,141.5911027,18.111666666666668,69.26166666666667,0.0,0.0,1009.0,461.76666666666665,0.0,0.0,0,141.5183698,128.7421964,6,9,6,1,0.0,2.8965562978467054,36,5.966978646412833
2018-06-30 10:00:00,151.5056851,18.824166666666667,62.11333333333334,0.0,0.0,1009.0,635.2916666666666,0.0,0.0,0,141.5911027,141.5183698,6,10,6,1,0.0,2.9351415053311833,36,7.8405935811517145
2018-06-30 11:00:00,149.8225198,18.7575,61.971666666666664,0.0,0.0,1009.0833333333334,652.75,0.0,0.0,0,151.5056851,141.5911027,6,11,6,1,0.0,2.9315936724377467,36,9.17988502052864
2018-06-30 12:00:00,156.1651723,18.874166666666667,62.870000000000005,0.0,0.0,1009.0,907.9666666666667,0.0,0.0,0,149.8225198,151.5056851,6,12,6,1,0.0,2.9377941440500686,36,9.893582466233818
2018-06-30 13:00:00,154.4085105,19.469166666666666,60.75833333333333,0.0,0.0,1009.0,931.1833333333334,0.0,0.0,0,156.1651723,149.8225198,6,13,6,1,0.0,2.9688320175778657,36,9.933048616783237
2018-06-30 14:00:00,150.6283087,19.358333333333334,60.29916666666667,0.0,0.0,1009.0,977.8333333333334,0.0,0.0,0,154.4085105,156.1651723,6,14,6,1,0.0,2.963122989988363,36,9.295593919237854
2018-06-30 15:00:00,149.3823044,19.185,63.3775,0.0,0.0,1009.0,833.7583333333333,0.0,0.0,0,150.6283087,154.4085105,6,15,6,1,0.0,2.9541287236989158,36,8.024659857791692
2018-06-30 16:00:00,143.6593133,18.328333333333333,67.30416666666666,0.0,0.0,1009.0,421.6583333333333,0.0,0.0,0,149.3823044,150.6283087,6,16,6,1,0.0,2.908448132094788,36,6.206858488414452
2018-06-30 17:00:00,136.6269391,18.8325,66.48333333333333,0.0,0.0,1009.0,494.1666666666667,0.0,0.0,0,143.6593133,149.3823044,6,17,6,1,0.0,2.935584100717713,36,3.96606997037041
2018-06-30 18:00:00,131.8372581,18.325833333333332,70.38166666666667,0.0,0.0,1009.0833333333334,146.73333333333332,0.0,0.0,0,136.6269391,143.6593133,6,18,6,1,0.0,2.9083117219547563,36,1.455000338086137
2018-06-30 19:00:00,128.2134034,18.048333333333336,73.27499999999999,0.0,0.0,1010.0,96.96333333333332,0.0,0.0,0,131.8372581,136.6269391,6,19,6,1,0.0,2.893053344412233,36,-1.1552251627369503
2018-06-30 20:00:00,126.0461157,17.769166666666667,75.56666666666666,0.0,0.0,1010.0,25.760833333333334,0.0,0.0,0,128.2134034,131.8372581,6,20,6,1,0.0,2.8774647455501423,36,-3.6867239778193617
2018-06-30 21:00:00,128.1269257,17.400833333333335,78.6,0.0,0.0,1010.25,2.3299166666666666,0.0,0.0,0,126.0461157,128.2134034,6,21,6,1,0.0,2.85651809779397,36,-5.966978646412833
2018-06-30 22:00:00,127.7592523,17.248333333333335,79.89999999999999,0.0,0.0,1011.0,1.7485833333333334,0.0,0.0,0,128.1269257,126.0461157,6,22,6,1,0.0,2.847715520452027,36,-7.840593581151714
2018-06-30 23:00:00,126.3819088,17.133333333333333,79.96666666666667,0.0,0.0,1011.0,1.7025833333333333,0.0,0.0,0,127.7592523,128.1269257,6,23,6,1,0.0,2.8410258837930096,36,-9.179885020528637
2018-07-01 00:00:00,92.4669966,17.286666666666665,80.06666666666668,0.0,0.0,1011.0,1.74175,0.0,0.0,0,126.3819088,127.7592523,7,0,7,1,0.0,2.8499354914424084,49,-9.893582466233818
2018-07-01 01:00:00,88.7673546,17.189230769230768,81.12307692307692,0.0,0.0,1011.0,1.3883846153846153,0.0,0.0,0,92.4669966,126.3819088,7,1,7,1,0.0,2.844283069657655,49,-9.933048616783237
2018-07-01 02:00:00,88.7129481,17.029166666666665,82.18333333333334,0.0,0.0,1011.0,1.7255833333333335,0.0,0.0,0,88.7673546,92.4669966,7,2,7,1,0.0,2.834927560222286,49,-9.29559391923785
2018-07-01 03:00:00,87.0628085,16.874166666666667,82.33333333333333,0.0,0.0,1011.0,2.1155833333333334,0.0,0.0,0,88.7129481,88.7673546,7,3,7,1,0.0,2.825783852823178,49,-8.024659857791685
2018-07-01 04:00:00,83.5953009,16.905,82.325,0.0,0.0,1011.0,1.7464166666666667,0.0,0.0,0,87.0628085,88.7129481,7,4,7,1,0.0,2.8276094361598494,49,-6.2068584884144515
2018-07-01 05:00:00,77.9721505,16.8675,82.89166666666667,0.0,0.0,1011.0,1.7694166666666666,0.0,0.0,0,83.5953009,87.0628085,7,5,7,1,0.0,2.8253886935194434,49,-3.9660699703704005
2018-07-01 06:00:00,74.6674806,16.805,81.89166666666667,0.0,0.0,1011.5833333333334,8.165833333333333,0.0,0.0,0,77.9721505,83.5953009,7,6,7,1,0.0,2.821676461177069,49,-1.455000338086136
2018-07-01 07:00:00,77.3962052,16.852500000000003,79.25,0.0,0.0,1012.0,50.76916666666667,0.0,0.0,0,74.6674806,77.9721505,7,7,7,1,0.0,2.824499013745457,49,1.1552251627369516
2018-07-01 08:00:00,77.3307265,17.52,77.675,0.0,0.0,1012.0,263.1666666666667,0.0,0.0,0,77.3962052,74.6674806,7,8,7,1,0.0,2.8633430855082453,49,3.686723977819363
2018-07-01 09:00:00,80.8791757,18.2575,71.925,0.0,0.0,1012.4166666666666,389.175,0.0,0.0,0,77.3307265,77.3962052,7,9,7,1,0.0,2.904575954512128,49,5.966978646412833
2018-07-01 10:00:00,83.0426454,19.043333333333333,67.24833333333333,0.0,0.0,1013.0,682.9499999999999,0.0,0.0,0,80.8791757,77.3307265,7,10,7,1,0.0,2.9467170840682613,49,7.8405935811517145
2018-07-01 11:00:00,86.584604,19.176666666666666,65.15333333333334,0.0,0.0,1013.0,795.9,0.0,0.0,0,83.0426454,80.8791757,7,11,7,1,0.0,2.9536942622070925,49,9.17988502052864
2018-07-01 12:00:00,91.5945836,19.638333333333332,61.41,0.0,0.0,1013.0,813.2166666666667,0.0,0.0,0,86.584604,83.0426454,7,12,7,1,0.0,2.9774834384971944,49,9.893582466233818
2018-07-01 13:00:00,89.787906,20.163333333333334,58.9275,0.0,0.0,1013.0,945.1583333333333,0.0,0.0,0,91.5945836,86.584604,7,13,7,1,0.0,3.003865773450713,49,9.933048616783237
2018-07-01 14:00:00,96.0885605,19.859166666666667,57.550000000000004,0.0,0.0,1013.0,919.7333333333332,0.0,0.0,0,89.787906,91.5945836,7,14,7,1,0.0,2.9886656973472725,49,9.295593919237854
2018-07-01 15:00:00,103.3834222,19.635833333333334,60.968333333333334,0.0,0.0,1013.0,640.375,0.0,0.0,0,96.0885605,89.787906,7,15,7,1,0.0,2.9773561283482817,49,8.024659857791692
2018-07-01 16:00:00,110.2214602,18.9575,67.80583333333333,0.0,0.0,1013.0,341.4166666666667,0.0,0.0,0,103.3834222,96.0885605,7,16,7,1,0.0,2.9421996315929535,49,6.206858488414452
2018-07-01 17:00:00,113.5732824,18.3325,71.63333333333334,0.0,0.0,1013.0,244.09166666666667,0.0,0.0,0,110.2214602,103.3834222,7,17,7,1,0.0,2.9086754409858173,49,3.96606997037041
2018-07-01 18:00:00,119.5520795,17.99833333333333,75.44166666666666,0.0,0.0,1013.0,127.25833333333334,0.0,0.0,0,113.5732824,110.2214602,7,18,7,1,0.0,2.8902791610166134,49,1.455000338086137
2018-07-01 19:00:00,115.6979994,17.7775,78.26666666666667,0.0,0.0,1013.6666666666666,76.42083333333333,0.0,0.0,0,119.5520795,113.5732824,7,19,7,1,0.0,2.877933612775536,49,-1.1552251627369503
2018-07-01 20:00:00,108.7421761,17.694166666666664,78.44166666666668,0.0,0.0,1014.0,34.5075,0.0,0.0,0,115.6979994,119.5520795,7,20,7,1,0.0,2.873235018405702,49,-3.6867239778193617
2018-07-01 21:00:00,105.4648049,17.413333333333334,79.08333333333333,0.0,0.0,1014.1666666666666,2.588083333333333,0.0,0.0,0,108.7421761,115.6979994,7,21,7,1,0.0,2.857236196300066,49,-5.966978646412833
2018-07-01 22:00:00,105.1179396,17.309166666666666,77.375,0.0,0.0,1015.0,1.2826666666666666,0.0,0.0,0,105.4648049,108.7421761,7,22,7,1,0.0,2.8512362263000166,49,-7.840593581151714
2018-07-01 23:00:00,106.3234731,17.04,80.33333333333333,0.0,0.0,1015.0,1.4301666666666666,0.0,0.0,0,105.1179396,105.4648049,7,23,7,1,0.0,2.8355635214011694,49,-9.179885020528637
2018-07-02 00:00:00,110.3503177,16.885,82.77499999999999,0.0,0.0,1015.0,1.615,0.0,0.0,0,106.3234731,105.1179396,7,0,1,0,0.0,2.826425653837531,1,-9.893582466233818
2018-07-02 01:00:00,108.3508311,17.0125,82.7,0.0,0.0,1015.0,1.3220833333333333,0.0,0.0,0,110.3503177,106.3234731,7,1,1,0,0.0,2.8339483679775843,1,-9.933048616783237
2018-07-02 02:00:00,105.7690995,17.275833333333335,84.25833333333334,0.0,0.0,1015.0,2.8814166666666665,0.15833333333333335,0.15833333333333335,0,108.3508311,110.3503177,7,2,1,0,0.0,2.849308607757021,1,-9.29559391923785
2018-07-02 03:00:00,109.1033589,17.273333333333333,84.52499999999999,0.0,0.0,1015.0,1.9032499999999999,0.24166666666666667,0.4000000000000001,0,105.7690995,108.3508311,7,3,1,0,0.0,2.8491638864658544,1,-8.024659857791685
2018-07-02 04:00:00,107.1834776,17.150833333333335,82.78333333333333,0.0,0.0,1015.0,1.4926666666666666,0.0,0.4000000000000001,0,109.1033589,105.7690995,7,4,1,0,0.0,2.8420467632963686,1,-6.2068584884144515
2018-07-02 05:00:00,126.2089534,17.076666666666664,77.31666666666666,0.0,0.0,1015.1666666666666,1.2273333333333334,0.0,0.4000000000000001,0,107.1834776,109.1033589,7,5,1,0,0.0,2.837713009283001,1,-3.9660699703704005
2018-07-02 06:00:00,134.805944,17.036666666666665,75.95,0.0,0.0,1016.0,4.891166666666667,0.0,0.4000000000000001,0,126.2089534,107.1834776,7,6,1,0,0.0,2.8353678841120784,1,-1.455000338086136
2018-07-02 07:00:00,202.7737891,17.093333333333334,75.59166666666667,0.0,0.0,1016.0833333333334,33.505,0.0,0.4000000000000001,0,134.805944,126.2089534,7,7,1,0,0.0,2.8386885239443047,1,1.1552251627369516
2018-07-02 08:00:00,321.7879124,17.341666666666665,74.16666666666667,0.0,0.0,1017.0,88.00999999999999,0.0,0.4000000000000001,0,202.7737891,134.805944,7,8,1,0,0.0,2.853112083611588,1,3.686723977819363
2018-07-02 09:00:00,383.7752423,17.323333333333334,75.08333333333333,0.0,0.0,1017.3333333333334,117.20833333333333,0.0,0.4000000000000001,0,321.7879124,202.7737891,7,9,1,0,0.0,2.852054340352241,1,5.966978646412833
2018-07-02 10:00:00,433.5373362,17.4325,75.45,0.0,0.0,1018.0,243.9416666666667,0.0,0.4000000000000001,0,383.7752423,321.7879124,7,10,1,0,0.0,2.8583362801130288,1,7.8405935811517145
2018-07-02 11:00:00,464.6320827,17.5225,75.06666666666666,0.0,0.0,1018.4166666666666,264.84999999999997,0.0,0.4000000000000001,0,433.5373362,383.7752423,7,11,1,0,0.0,2.863485769392343,1,9.17988502052864
2018-07-02 12:00:00,473.8850057,18.164166666666667,71.38916666666667,0.0,0.0,1019.0,278.375,0.0,0.4000000000000001,0,464.6320827,433.5373362,7,12,1,0,0.0,2.899450788852421,1,9.893582466233818
2018-07-02 13:00:00,447.7240697,18.75583333333333,70.67583333333333,0.0,0.0,1019.0,336.43333333333334,0.0,0.4000000000000001,0,473.8850057,464.6320827,7,13,1,0,0.0,2.931504815142504,1,9.933048616783237
2018-07-02 14:00:00,429.1563721,18.65909090909091,70.22727272727273,0.0,0.0,1019.0,136.47272727272727,0.0,0.4,0,447.7240697,473.8850057,7,14,1,0,0.0,2.9263334755341672,1,9.295593919237854
2018-07-02 15:00:00,416.5581175,19.3675,64.76916666666666,0.0,0.0,1019.0,127.01666666666667,0.0,0.4000000000000001,0,429.1563721,447.7240697,7,15,1,0,0.0,2.9635964035239204,1,8.024659857791692
